min,max,mean,variance,std
78,93,86.4416,15.260989439999996,3.9065316381670323
78,100,87.1024,22.827914239999995,4.777856657540073
68,103,84.6064,61.09627903999999,7.816410879681287
74,106,85.1488,34.91065856,5.908524228603959
67,105,79.7392,59.60078335999999,7.720154361151076
66,102,81.792,52.529536,7.2477262641465705
64,108,83.5952,65.47293696000001,8.091534895185216
65,98,88.0464,44.49864704,6.670730622652964
67,97,80.9552,37.26839296,6.104784431902571
66,103,87.1792,54.26868736000001,7.366728402757904
90,113,105.3136,17.32565504,4.162409763586473
77,116,103.8544,61.59320063999999,7.848133576844879
96,119,110.576,21.060223999999995,4.589141967732094
58,113,101.48,77.3184,8.793088194712936
48,106,64.912,143.673856,11.986402963358106
51,105,71.1616,146.37228544,12.09844144673189
59,113,84.8032,269.37726975999993,16.412716708698774
82,111,98.608,35.899136,5.9915887709354685
94,114,102.8064,24.76731904,4.976677510146704
78,99,91.0576,20.51828224,4.529711054802503
83,101,91.8256,12.988784639999999,3.6039956492759533
84,97,90.992,5.134336,2.2659073237888614
78,92,86.7776,9.42413824,3.069875932346452
65,86,78.904,18.249984,4.272
64,84,77.016,20.966144,4.578880212453695
47,83,69.1344,52.12913664,7.2200510136701945
56,75,62.632,17.006975999999998,4.123951503109608
85,102,93.5776,8.93837824,2.98971206640372
92,107,98.4672,8.898524160000001,2.9830394164341847
79,111,97.3552,51.82903295999999,7.199238359715561
89,108,100.3952,11.09021696,3.3301977358709496
95,113,103.3792,14.113807360000001,3.756834752820518
84,111,99.9296,43.74224384000001,6.613791941087957
86,116,107.5712,20.76973056,4.5573819853069155
62,113,96.0848,218.76240895999996,14.790618951213636
65,121,101.8,289.3792,17.01114928510123
63,126,96.6736,344.83746304,18.569799757671056
55,135,96.744,431.39366399999994,20.770018391903267
56,144,90.4512,515.65561856,22.70805184422477
53,120,95.0256,389.23134464000003,19.728946871031916
75,114,101.2976,53.40263424,7.3077106018232545
33,104,70.3824,468.1657702400001,21.6371386795944
38,99,71.92,80.1504,8.952675577725355
46,113,93.888,161.77625600000002,12.719129529963913
89,113,102.7456,41.74488064,6.461027831545071
92,116,104.5008,19.91719936,4.462868960657483
80,113,97.544,35.793664,5.982780624425402
91,113,100.0064,36.53755904,6.044630595826349
74,99,87.3312,52.55110656000001,7.249214202932619
70,84,77.1824,7.045130239999999,2.6542664221965357
56,93,76.024,79.761024,8.930902753921353
60,81,71.7792,26.524047360000004,5.150150226935133
58,85,73.0496,22.123939840000002,4.70360923547014
53,67,57.8944,5.000048639999999,2.236078853707981
89,111,97.6704,31.862563840000007,5.644693423030166
90,114,102.3152,29.854248959999996,5.463904186568428
95,118,111.5648,12.03780096,3.4695534237132017
82,115,103.5568,49.03077376,7.002197780697143
96,120,110.6576,17.27796224,4.156676826504557
93,123,108.2544,54.05848064,7.352447255166132
98,124,111.5472,44.02377216000001,6.635041232727948
100,130,117.7408,62.69761536000001,7.918182579354937
109,134,122.9984,22.11679744,4.702849927437617
114,145,128.048,45.437695999999995,6.740748919815958
111,157,131.5904,177.29782784,13.315323046775847
102,160,141.3712,51.73741056,7.192872205176455
55,157,132.8752,603.7860249600001,24.572057808820166
47,157,104.5648,1527.3850009599998,39.081773257619716
43,148,75.1216,688.3756134399999,26.23691318429056
53,99,82.5856,77.97707263999999,8.830462764770598
89,115,105.2176,27.89825024,5.281879423084173
101,120,109.5712,16.584130559999995,4.072361791393294
104,121,113.1888,15.052354560000001,3.879736403417119
96,115,106.824,16.282624,4.0351733543925965
77,116,104.0752,63.33674495999999,7.95843860063015
58,98,81.192,87.10233600000001,9.332863226255917
57,92,74.104,58.62118400000001,7.65644721786809
65,88,77.7168,31.799797759999997,5.639130940136077
70,86,78.3248,8.58410496,2.9298643245037814
58,79,69.6272,12.59862016,3.549453501597112
51,66,58.5136,10.896215040000001,3.3009415384099126
87,112,99.8288,37.70669056,6.140577380018918
88,117,100.4672,45.68252416,6.75888483109455
99,121,111.0416,21.34546944,4.620115738810013
93,119,106.9664,46.28207104,6.803092755504661
95,118,107.5232,31.43346176,5.606555248992023
107,125,115.7424,15.384842239999998,3.922351621157899
114,126,120.5056,9.81156864,3.132342356767536
110,129,119.1872,16.82095616,4.101335899435695
114,132,125.2768,14.891381760000002,3.858935314306266
115,152,135.368,57.621376,7.590874521423734
136,157,146.9024,18.28327424,4.275894554359357
145,163,152.9728,15.946460159999999,3.9933019119520625
146,169,154.8192,29.239311360000006,5.407338657787212
142,168,153.2352,48.42628096000001,6.9588994072338775
82,155,140.0128,136.11823615999998,11.666972021908682
56,146,101.1664,508.13871104000003,22.54193228274808
92,121,108.3264,62.20066304,7.88673969647788
103,126,115.9312,26.035266559999997,5.102476512439817
110,126,116.4432,13.23237376,3.63763298863423
88,117,105.952,30.650495999999997,5.536289009797086
50,110,80.048,322.84249600000004,17.96781834280389
59,83,74.528,34.111616000000005,5.840515045781494
64,86,77.584,21.222144,4.606749830411893
70,89,80.8256,18.115184640000003,4.256193679803587
69,88,75.64,14.8,3.847076812334269
62,77,68.8768,11.628021760000001,3.40998852783994
48,71,58.832,40.430975999999994,6.358535680484933
80,112,92.4,46.144,6.79293750891321
81,110,98.2176,42.53505024,6.521890081870438
90,115,105.4336,24.30639104,4.930151218776154
92,125,108.8944,51.92484863999999,7.205889857609537
94,120,107.5632,23.138805759999993,4.810281255810308
103,124,110.9024,14.590474239999999,3.8197479288560388
98,126,113.536,38.325503999999995,6.190759565675281
101,128,113.5808,49.38907136,7.027735862993145
99,131,119.5776,53.50157823999999,7.3144773046335985
109,147,126.8672,53.311964159999995,7.301504239538589
127,157,144.456,40.340864,6.3514458196539785
140,168,157.4352,36.45380096,6.037698316411644
156,172,164.3136,12.78165504,3.5751440586359595
150,172,161.8336,42.29871103999999,6.503745923696589
133,166,148.1024,49.20231423999999,7.014436131293804
79,147,121.7648,375.73508096,19.383887147834926
101,119,111.5264,6.409303039999999,2.531660135168226
113,127,119.7216,8.53689344,2.921796269420577
94,127,115.3216,36.16697344,6.013898356307662
20,123,94.1904,670.15094784,25.887273858790152
55,101,72.7536,44.20488704,6.648675585407969
70,91,81.5664,20.527191039999998,4.530694322065879
75,88,82.8752,5.859624960000001,2.4206662223445847
69,86,77.2192,11.29435136,3.360706973242386
67,86,74.5168,20.17291776,4.49142714067589
61,75,69.0288,3.85837056,1.9642735451051618
42,72,56.3424,63.82836224,7.989265438073765
80,100,87.9104,15.083171840000002,3.8837059414945414
80,111,97.8848,43.90672896,6.626215281742663
91,117,104.104,20.688384,4.548448526695669
99,116,108.7184,11.42790144,3.3805179248156634
102,126,110.1312,19.70758656,4.439322759160455
95,126,107.1344,25.69073664,5.068603026475835
98,117,108.4592,22.577935359999998,4.751624496948385
103,121,113.1392,13.207823359999997,3.63425691992187
103,123,111.6816,14.319421440000003,3.7841011402973894
103,136,117.992,56.318335999999995,7.504554350526085
118,161,141.2832,79.67499776,8.926085242702985
145,167,155.664,22.741504,4.768805301121026
156,173,167.7008,12.286479360000001,3.50520746318959
163,173,169.6944,3.869808639999999,1.967182919811983
151,171,161.7984,26.47135744,5.145032306992833
79,169,125.872,946.726016,30.76891314297598
93,128,116.8896,53.35261184,7.304287223268264
107,132,121.4016,12.08351744,3.476135417385232
34,141,93.4784,691.09753344,26.288733964190822
26,122,71.2656,413.60305664,20.337233259221865
65,92,79.528,30.924416000000004,5.560972576807047
74,90,81.2128,11.63631616,3.411204502811287
75,93,81.9072,9.94018816,3.152806394309679
70,87,78.2128,10.31791616,3.2121513289382864
62,84,71.8128,33.72655616,5.807456944308757
59,72,66.7664,8.44143104,2.9054140909687898
31,69,52.6768,58.32754176,7.637247001374252
83,106,93.656,21.201664,4.604526468595875
90,119,101.7328,42.797404160000006,6.541972497649314
95,121,109.9664,38.17647104,6.178711114787614
94,124,109.2768,51.40018176,7.169392007694935
101,126,112.9744,20.901744639999997,4.571842586966441
103,125,111.9792,23.165967359999996,4.813103713821259
106,126,113.9568,21.52613376,4.639626467723453
104,128,116.1424,30.048522240000004,5.481653239671404
110,138,121.1216,35.582013440000004,5.965066088485525
117,149,129.7776,64.96653823999999,8.060182270891893
125,156,135.5776,51.21997824,7.15681341380366
134,166,151.6272,48.15062016,6.939064790013132
140,173,162.3008,64.17191936,8.010737753790222
147,175,167.04,49.504,7.0359079016144035
137,176,163.5392,109.55726335999998,10.466960559780475
86,168,125.9392,548.60750336,23.422371855984185
91,125,114.5536,38.82312704,6.230820735665567
51,125,102.3376,236.78682623999998,15.387879198901972
45,103,76.7296,255.29488383999998,15.97794992606999
76,102,93.4352,24.204200959999998,4.919776515249447
73,105,94.0336,40.58607104000001,6.370719821181905
78,98,89.6736,11.82946304,3.4393986451122527
75,98,86.1568,26.621813760000002,5.1596331032351515
69,84,77.008,8.391936,2.896883843028574
61,80,73.2272,9.493980160000001,3.0812302997341825
56,73,65.1776,19.042058240000003,4.363720687670099
26,63,45.7328,110.37820415999998,10.506103186243697
86,102,94.4784,14.604733440000002,3.821613983646177
94,115,102.7264,15.843543040000002,3.9803948346866296
96,117,107.6208,18.75700736,4.3309360835736195
89,122,109.3744,61.805424640000005,7.8616426171634135
97,126,113.9712,38.92077056,6.2386513414359035
95,120,109.416,31.126144,5.579080927894845
108,126,116.9952,13.51197696,3.6758641106547993
108,137,124.6448,53.31063296000001,7.301413079671633
124,139,131.5488,12.778818559999998,3.5747473421208382
131,149,139.992,10.811136,3.2880291969506596
113,171,137.5536,158.49352704,12.589421235307046
112,167,132.1664,173.83151103999998,13.184517853907286
118,166,144.2016,153.94655744,12.407520197041793
137,169,155.7104,42.63133184,6.52926732796261
79,164,152.9536,66.80264704000001,8.17328863065535
45,158,101.2704,539.57968384,23.22885455290467
85,110,97.4528,30.343772160000004,5.508518145563288
56,111,91.0304,198.28227584,14.081273942367574
37,112,76.2016,548.61535744,23.422539517311098
51,104,86.3424,189.57556224,13.768644168544702
86,105,96.4544,18.542320639999996,4.306079497640516
87,106,96.0096,11.99990784,3.464088312962012
76,100,87.5984,25.360317440000003,5.0359028425894
75,89,81.472,14.594815999999998,3.820316217278355
66,87,74.1536,15.003607040000002,3.8734489850777694
50,72,63.608,26.206336,5.11921243942855
16,95,41.5504,166.53865984,12.904985851987595
80,99,90.056,17.496064,4.182829664234488
87,108,96.808,19.585535999999998,4.425554880464143
85,115,105.3088,42.616642559999995,6.528142351389099
90,115,107.2448,14.15927296,3.762880938855228
87,126,105.504,70.537984,8.398689421570486
98,129,111.8064,43.73371904,6.613147438247539
107,141,117.8752,36.25002496,6.020799362210968
118,137,128.9952,13.34557696,3.653159859628374
116,143,133.5648,13.532200960000003,3.6786139998646235
124,143,132.776,25.089024,5.008894488806886
94,147,128.416,68.924544,8.302080703052699
48,145,99.2528,758.85769216,27.54737178316654
51,150,91.5488,507.44761856,22.526598024557547
80,155,115.5872,541.4839961600001,23.26980868335621
66,149,105.3616,472.20204544,21.73021043248316
59,115,87.5952,111.96893696000001,10.581537551792746
81,117,97.3392,52.768143359999996,7.264168456196483
81,118,100.7488,48.68729856,6.9776284337875145
90,122,105.6544,93.33016063999999,9.660753626917518
66,115,87.2208,212.27764736,14.569751108375188
54,114,86.7856,129.30443264000002,11.371210693677257
74,102,88.6704,25.78256384,5.077653379268813
77,101,89.472,16.137216,4.0171153829582735
75,88,82.1632,6.437365759999999,2.5371964370146824
65,87,76.384,27.794943999999994,5.272091046254796
44,74,60.7648,36.135080959999996,6.011246206902525
23,104,58.0416,615.03506944,24.79990059334916
86,99,92.7504,5.00009984,2.236090302291032
85,110,95.8,24.7776,4.97771031700319
82,119,100.44,53.152,7.290541817999538
93,126,114.8752,46.08362496,6.78849209766057
84,127,112.3408,120.11585536,10.95973792387391
107,130,122.7616,13.84556544,3.7209629721350357
114,142,124.3312,24.60870656,4.960716335369319
125,139,132.3136,10.18645504,3.1916226343350806
113,143,127.4176,26.22721024,5.121250847205202
81,140,114.9712,207.99597056,14.422065405481975
65,129,93.1456,186.82200064000003,13.668284480504495
77,115,95.9952,33.275176959999996,5.768464003528148
74,116,101.2768,133.81298175999999,11.567756124676903
73,122,97.7248,110.20906496,10.4980505314082
99,130,116.2624,38.29274623999999,6.188113302130141
47,128,101.2,198.25280000000004,14.080227270893038
48,121,83.1872,182.00175615999999,13.490802650695027
69,116,98.0112,106.39507456,10.314798813355498
98,120,111.5696,18.801955839999998,4.336122212299833
92,116,106.0048,25.91837696,5.09100942446584
57,117,92.0528,163.89961216,12.802328388226886
64,99,79.9872,52.345436160000006,7.235014592936216
69,91,81.2192,20.28955136,4.504392451818558
70,90,82.7552,17.95767296,4.237649461670939
61,85,74.6768,26.452341760000003,5.143184009930036
39,72,59.728,38.61401600000001,6.214017701938095
21,120,65.7888,1070.51219456,32.718682653187614
77,100,88.9328,22.945884160000002,4.790186234375445
85,113,101.352,46.410495999999995,6.81252493573418
101,122,113.0,18.5376,4.305531326096699
99,127,108.9056,28.907888639999996,5.376605680166623
107,128,115.6864,15.802455039999998,3.9752301870457765
102,130,120.304,45.853184,6.771497914051218
110,132,122.568,20.062975999999995,4.479171351935533
112,130,120.968,17.406976,4.172166823126803
85,124,112.92,43.2704,6.578024019414949
76,119,96.032,84.52057599999999,9.193507274158215
80,108,97.5024,44.44519423999999,6.6667229010961595
83,115,103.0736,44.381783039999995,6.661965403692816
92,116,105.9136,37.22773503999999,6.1014535186298025
90,129,107.6304,86.08579584,9.278243144044028
105,134,123.4592,36.952335360000006,6.078843258383951
67,125,104.6272,131.71542016,11.476733862907164
53,105,90.656,84.68326400000001,9.202351003955457
81,116,92.3552,46.83383296,6.843524892918853
79,114,100.3216,69.89497344,8.360321371813406
98,112,106.5216,7.91033344,2.8125315002680416
97,113,105.0448,10.95799296,3.3102859332692094
64,106,90.2768,140.92658176,11.871250218911234
59,84,72.9248,8.123944960000001,2.850253490481154
62,82,74.5584,20.441789439999997,4.521259718264369
60,80,69.6736,21.46786304,4.633342534283431
34,70,55.2496,73.66569983999999,8.582872470216483
23,125,74.12,1080.3936,32.86934133809195
82,102,93.5664,9.38799104,3.06398287201479
89,107,95.9424,21.32468224,4.617865550229889
93,121,106.1056,40.881648639999995,6.393875869924282
104,127,116.2528,22.31369216,4.723737096833395
110,126,117.0336,6.970071040000001,2.6400892106139144
96,120,110.664,15.663104,3.9576639574375188
93,122,108.7536,44.66888704,6.683478663091549
98,121,111.5392,39.84206336,6.312056983266231
96,111,105.16,18.681599999999996,4.322221650956831
91,113,106.4912,19.78912256,4.448496662918834
88,113,104.1888,41.81395455999999,6.466371050287788
97,117,106.7408,12.560015360000001,3.544011196370576
92,123,106.4208,47.89812736000001,6.920847300728431
94,133,114.184,100.284544,10.014217093712318
110,132,120.5184,30.035261440000003,5.480443544093854
77,117,103.7072,105.09986816,10.251822675017355
76,106,93.024,33.658624,5.801605295088593
72,100,91.8064,24.152919040000004,4.91456193775193
79,110,93.5296,38.31952384,6.190276556019125
75,109,100.104,39.222784,6.2628095931458745
91,111,100.4208,19.96532736,4.468257754427333
80,104,93.648,24.528896000000003,4.952665544936384
55,93,80.9808,74.81883136,8.649787937284938
56,86,70.5312,30.444226559999997,5.517628708059287
53,71,63.2368,16.401525760000002,4.049879721670756
42,64,55.2144,23.01003264,4.796877384299082
22,108,62.8864,935.1438950400001,30.580122547825084
79,104,92.8736,28.17442304,5.30795846253529
94,108,99.4192,5.187471359999999,2.2776021074805843
94,106,98.7664,4.07023104,2.0174813605086914
92,120,104.9168,70.06667775999999,8.370584075200487
98,119,106.7264,33.11394304,5.7544715691364745
86,117,101.9824,58.91009024,7.675290889601514
89,111,100.2944,28.75492864,5.362362225735968
90,106,99.2176,8.627850239999999,2.9373202481173206
89,106,97.736,12.405503999999999,3.5221448011119585
92,117,104.0016,14.715197439999997,3.8360392907268297
104,118,110.8144,6.57035264,2.563269911655813
106,117,111.2736,6.1955430400000004,2.4890847795926923
83,132,109.3504,88.93481984,9.430525957760787
105,135,122.5936,63.08283904,7.94247058792162
102,136,125.6464,48.07496704,6.933611399552184
85,118,106.816,44.45094399999999,6.667154115512854
87,105,97.7824,7.587850240000002,2.754605278438274
89,101,94.1424,7.20692224,2.684571146384465
79,97,87.8304,16.329635839999998,4.040994412270326
72,102,83.1056,21.204848639999998,4.604872271844247
74,101,90.992,47.345536,6.880809254731598
81,100,94.1328,12.841564159999997,3.5835128240317484
66,98,86.1984,39.91903744,6.318151425852343
57,86,70.1168,45.36075776,6.735039551480006
60,79,65.4704,10.49232384,3.2391856754437525
43,66,53.9328,26.481884160000003,5.146055203745876
24,115,62.2944,1079.1421286400002,32.85029876028528
85,106,91.2384,11.11916544,3.334541263802264
86,106,95.1712,17.64909056,4.201082070133837
86,106,97.6128,25.54607616,5.0543126298241585
84,105,95.1808,17.028111359999997,4.126513220625859
94,108,99.6192,9.44539136,3.0733355430216207
86,108,95.5136,24.153815040000005,4.914653094573411
91,112,104.3328,13.985244160000002,3.7396850348659045
92,106,97.8032,10.30846976,3.2106805758281216
95,107,101.6336,9.59855104,3.098152843227719
100,114,107.2144,10.104432639999999,3.1787470235927864
105,118,110.9008,6.310159359999999,2.51200305732298
103,116,109.024,8.145024,2.8539488432696194
73,133,105.6224,102.37261824000001,10.117935473207961
99,134,122.0208,68.07796736000002,8.250937362506155
98,131,119.408,28.987136,5.383970282235963
84,132,107.0128,90.85743615999999,9.53191670966548
87,110,98.4272,22.35030016,4.727610406960371
88,104,96.7088,10.41440256,3.2271353488814194
80,98,91.3712,16.19821056,4.024700058389445
74,89,79.7856,6.648432639999999,2.5784554756675555
62,90,74.672,28.290816000000003,5.318911166770883
63,93,78.8576,36.54452224,6.045206550648207
80,92,87.016,5.087744,2.255602801913493
70,91,82.6624,28.12762624,5.30354845740095
60,77,65.6112,17.93683456,4.235190026433289
40,66,53.6128,26.58607616,5.156168748208305
22,116,50.2528,879.2288921600001,29.651794079954083
82,95,90.3456,7.816560639999999,2.795811266877648
83,96,91.992,10.039936,3.168585804424428
77,103,90.8224,43.810058240000004,6.618916696862108
87,99,93.6576,7.268362239999999,2.695990029655154
89,108,96.9968,18.969589759999998,4.3554092528716515
87,107,95.0256,15.973744639999998,3.996716732519331
94,105,99.248,3.853696,1.9630832891143462
96,108,100.288,7.046656,2.654553823149947
92,109,101.4256,10.24446464,3.200697523978172
94,123,104.3888,16.407234559999996,4.050584471406564
97,117,105.5776,12.448778239999998,3.5282826190655414
88,113,102.2448,32.51447296,5.7021463467715385
88,123,106.8672,74.73596416,8.644996481202291
112,132,125.8128,18.34095616,4.2826342547548935
90,134,117.3712,43.04941056,6.5612049625049815
90,125,102.464,40.517504,6.36533612623874
91,110,95.4112,10.75411456,3.2793466666395608
85,100,95.1344,11.55313664,3.3989905324963763
82,98,91.1008,12.43303936,3.5260515254318108
75,94,81.3744,19.46942464,4.412417097238202
66,78,72.4288,6.2673305599999996,2.503463712539089
68,88,74.4912,22.723522559999996,4.766919609139638
68,90,80.6704,27.55216384,5.249015511503085
65,90,77.2576,22.62644224,4.756726000097125
56,77,66.6128,30.109276159999997,5.4871920104913405
33,61,48.6128,50.253276160000006,7.088954518121837
22,116,57.7552,972.8568729600001,31.190653615466285
78,93,87.0688,11.350466560000001,3.369045348462974
79,94,87.6016,9.99327744,3.1612145514026726
82,96,91.6816,9.09702144,3.016126893882285
84,106,93.7072,16.667868159999998,4.082630054266489
79,100,93.1216,20.60921344,4.539737155386862
88,103,97.2768,5.64338176,2.375580299632071
96,107,103.128,6.0316160000000005,2.4559348525561506
97,115,105.9648,12.88836096,3.5900363452199198
98,135,111.0112,66.99667456,8.185149635773314
103,134,119.5152,56.396968959999995,7.509791539050867
88,135,117.568,117.65657599999997,10.846961602218382
94,135,119.2176,86.37185023999999,9.293645691546455
114,135,123.7744,26.597104639999998,5.157238082539917
104,128,116.6,24.8704,4.987023160162784
92,124,99.52,23.648,4.862920932937323
92,118,102.7424,53.60884224,7.321805941159599
81,102,93.5888,28.03411456,5.2947251637832915
80,98,90.1056,16.79844864,4.0985910554726
71,92,80.608,30.577536,5.529695832502905
66,83,75.176,16.388224,4.048237147203706
60,124,74.5904,202.17782784000002,14.218924988901236
66,109,77.8624,23.209866239999997,4.817661905945663
69,83,76.216,13.222144,3.6362266156002985
50,75,65.4592,43.19873536,6.572574484933587
24,60,40.9808,56.55963136,7.520613762187232
69,93,85.9056,15.061488640000002,3.8809133770286603
75,91,82.7936,15.750999039999998,3.968752831810013
77,96,86.48,23.0272,4.798666481430024
80,99,89.672,11.036416000000001,3.3221101727667013
82,101,93.1888,18.26195456,4.273400819019906
80,108,95.5696,39.79395584,6.308245068162777
95,109,104.4592,5.214735360000001,2.2835795059511286
93,110,100.7104,16.23773184,4.0296069088684074
99,123,109.6784,13.894973440000001,3.727596201307218
95,124,114.8848,31.92272896,5.650020261910571
93,127,105.6992,58.47271936,7.646745671198958
111,134,118.56,29.44,5.4258639865002145
107,128,118.5872,19.682396160000003,4.436484662432634
103,127,114.2944,38.959728639999994,6.241772876354922
92,114,102.5904,14.075427840000001,3.751723316024251
93,110,99.784,13.599744,3.6877830738805666
85,101,94.4896,10.211491839999999,3.195542495414511
72,95,87.7824,31.792650239999993,5.638497161478401
75,96,86.0432,14.63013376,3.824935785081888
71,94,80.6272,30.25942016,5.500856311520962
67,121,76.816,70.33254400000001,8.386450023698943
67,112,74.968,53.214976,7.294859559991543
61,77,67.7696,12.158115839999999,3.4868489843983776
38,67,55.0816,43.71654144,6.611848564509021
73,91,86.1936,5.954519039999999,2.4401883206015063
