min,max,mean,variance,std
60,115,89.0237,54.24013831,7.364790445762866
73,100,86.5633,27.08519311,5.2043436771604545
81,126,94.688,31.310056,5.595538937403617
81,133,112.8437,106.61267031,10.325341171603
79,126,100.7241,82.44857918999999,9.080119998656405
69,105,84.0601,44.23268799,6.6507659701721575
71,107,85.7039,32.921424789999996,5.7377194764122095
74,120,93.8204,49.43794383999999,7.031212117409059
46,120,99.9403,227.11353591000005,15.070286523818984
57,142,112.3039,224.08094479,14.969333478481932
67,149,108.2719,189.96557039,13.782799802289809
79,111,93.4915,35.43112775,5.95240520714106
73,99,85.0427,27.29447671,5.224411613760922
73,111,89.8738,45.85947356,6.771962312358213
69,147,103.5872,152.73339616,12.358535356586557
36,145,92.1819,618.84741239,24.87664391331757
40,134,86.8033,655.07400911,25.59441363090782
63,146,110.0325,249.19224375,15.78582413908124
82,137,110.1328,120.92356415999997,10.996525094774256
77,115,92.3238,53.72195356,7.329526148394588
73,116,86.8845,38.68055975,6.219369722889933
74,139,100.8134,146.19218044,12.09099584153431
42,136,106.2472,135.70829215999998,11.649390205500028
49,159,127.1606,323.02900764000003,17.97300775162577
86,144,120.1963,106.92156631,10.340288502261433
83,126,105.6208,66.40120736,8.148693598362868
78,105,92.021,28.716959000000003,5.358820672498754
73,99,85.1939,31.694902789999997,5.629822625092197
85,124,102.7076,61.98190223999999,7.872858581227024
97,158,125.2583,144.93818111000002,12.039027415451798
89,138,112.2694,84.72142364000001,9.204424134078135
78,116,95.4204,51.08626384,7.147465553607097
77,108,88.3425,30.30479375,5.504978996326871
80,124,97.6781,87.84208039,9.372410596532783
77,115,94.6745,48.614149749999996,6.9723847964667005
40,88,62.7225,99.04949374999998,9.952361214807267
48,107,78.5558,114.66668635999999,10.708253189012668
42,135,107.8344,292.34717664,17.098162960973323
45,126,82.6123,196.42958871,14.015334056311323
72,101,89.3143,23.075115510000003,4.803656472938089
29,105,63.3138,308.40372956,17.561427321262926
39,127,83.6713,246.41845630999998,15.697721373180249
60,155,119.8983,247.04315710999998,15.717606596107435
81,137,114.2595,163.37055974999998,12.78164933605988
82,132,106.8882,79.30110076,8.90511654948996
70,105,84.4372,55.28905616,7.435661111158846
44,119,93.7289,298.92500478999995,17.289447787306568
59,150,110.7834,397.44268444000005,19.93596459768125
52,171,142.6393,407.29959551,20.18166483494362
102,161,133.3985,123.96449775,11.133934513459293
89,142,113.9355,107.20773975,10.354117043475991
70,114,94.3561,89.94449279,9.483907042458819
58,114,87.1974,133.61663324000003,11.55926612030366
63,143,97.2956,170.58442064,13.060797090530118
86,158,132.945,382.610575,19.560433916454922
78,151,105.2881,511.45329839000004,22.615333258433317
80,109,92.6896,37.83665184,6.151150448493355
67,109,86.8016,64.56603744,8.03529946175001
77,105,93.1891,23.605341189999997,4.858532822776851
76,107,91.6334,26.461604440000006,5.144084412215648
83,106,95.4536,22.234847039999995,4.715384081917399
81,103,91.7335,23.929077749999998,4.891735658230113
64,94,82.3558,20.80080636,4.560790102602837
84,107,96.4568,10.93493376,3.30680113705073
75,108,90.1184,32.454381440000006,5.696874708118479
70,112,84.5456,37.515720640000005,6.125007807341963
2,136,78.782,484.777676,22.017667360553887
2,144,94.1395,811.94603975,28.49466686504687
2,126,86.8862,275.47144956,16.59733260376498
41,105,74.0088,149.79752256,12.239179815657584
66,145,102.0171,409.62940759,20.239303535201007
126,169,149.135,66.54077500000001,8.157252907688962
74,152,114.4486,318.38295804,17.843288879575987
57,102,80.9808,82.47723136,9.08169760342195
29,123,90.3306,667.32210364,25.832578338988927
36,132,99.3864,398.72809503999997,19.968177058509873
57,162,126.0845,534.02655975,23.109014685832022
22,142,100.9229,331.90315559,18.21820945071167
35,139,87.014,688.196804,26.233505370041573
52,138,95.7895,342.72098975,18.51272507628199
37,137,102.6227,476.93434470999995,21.838826541506297
32,143,110.4074,549.6326252399999,23.44424503454952
32,137,112.8358,313.99863836000003,17.720006725732357
47,144,113.4709,376.21795319,19.396338654240907
23,149,114.4439,589.01865279,24.269706483392007
59,152,122.7521,381.10024559000004,19.521788995632548
46,131,110.4168,235.89167776000002,15.358765502474474
36,131,106.6504,220.41297984000002,14.846311994566193
22,120,73.6007,781.3872595099999,27.953304983668744
24,138,84.2865,715.2594177499999,26.744334311214402
44,137,117.2111,191.34413679,13.83271979004852
38,137,110.0968,314.55182976000003,17.735609089061477
48,120,94.1987,270.35861831,16.442585511713176
54,126,108.0997,98.37975991,9.918657162640516
43,126,95.5827,358.14956070999995,18.92483978029933
23,146,70.2401,336.69325199,18.349203034191977
21,110,81.5774,190.42500924,13.799456845832738
31,122,89.1739,378.99545879000004,19.46780570043784
38,121,83.8799,294.90367599,17.17275970803761
38,201,80.9453,142.55750791,11.939744884627979
54,109,81.702,154.25779599999998,12.420056199550789
60,135,110.2869,148.84538839,12.20022083365707
61,174,120.7059,313.23160519000004,17.698350352222096
27,138,84.078,748.9905160000001,27.36769109735054
26,94,67.134,265.70524400000005,16.300467600654898
12,98,73.9438,65.82284156,8.113127729796936
54,114,92.4251,87.69578999,9.364603034298892
60,156,114.9263,202.54166831,14.231713470626087
21,156,105.1605,1288.12053975,35.89039620497383
12,112,54.5938,251.14760156,15.847637097056456
22,107,64.7002,543.19451996,23.306533846970897
70,110,92.5722,53.10398716000001,7.287248257058353
12,108,78.9551,133.82688399,11.568357013422434
37,115,88.4957,327.04878150999997,18.084490081558837
47,150,84.9216,227.19825343999997,15.073097008909615
43,131,79.4789,101.91755478999998,10.095422467138262
48,103,74.385,123.591575,11.117174775994124
42,111,80.5812,282.22160656000005,16.799452567271352
46,119,97.7183,197.25634511000007,14.044797795269252
11,130,72.5816,194.26914144,13.938046543185312
44,107,85.6607,200.15917550999998,14.147762208561465
47,94,74.4081,74.54815439000001,8.634127309114685
62,147,90.9049,66.15985599,8.133870910581258
64,126,91.6587,64.79621431,8.049609575004244
51,106,83.1297,74.17147791,8.612286450763234
45,117,92.1392,348.25862336,18.661688652423713
54,143,84.2781,129.50656039000003,11.380094920078657
53,105,88.155,55.014575000000015,7.4171810683035115
71,108,89.5778,37.74594716,6.143773039427807
64,115,93.5064,100.93435904,10.046609330515444
48,104,80.3326,122.31237724000002,11.059492630315372
65,109,85.0872,39.11939616,6.254550036573375
66,130,99.9102,142.09073596,11.92018187612924
59,130,103.2046,92.10633884,9.597204740964944
59,96,77.8413,30.185714309999998,5.494152738138975
71,122,94.9955,98.21827975,9.910513596681051
82,140,113.483,87.484111,9.353294125600884
76,127,99.5996,65.27407984,8.079237577890627
60,105,83.878,67.54911600000001,8.218826923594388
59,110,87.8585,74.24387775000001,8.616488713507376
61,137,104.0875,189.32344375,13.759485591765413
75,152,120.699,183.02339899999998,13.528614082750678
84,136,114.3845,64.05345974999999,8.003340536925815
72,132,99.7657,97.93980351,9.896454087702322
57,109,80.7175,55.17889375,7.428249709723011
73,140,107.116,162.14834399999998,12.73374823058788
86,158,124.6764,127.18608304000001,11.277680747387736
102,172,143.0406,148.27495164,12.176820259821527
67,145,123.7517,137.49064711,11.725640584206904
52,131,104.6596,166.15372783999996,12.89006314336745
29,116,72.5471,227.61418159000002,15.086887737038412
80,128,99.976,84.50522399999998,9.192672299173944
73,129,102.8134,119.38298043999998,10.926251893490283
78,141,116.5274,150.85824924,12.282436616567578
59,139,108.6318,141.27942876,11.88610233676288
44,116,83.0137,206.30091231,14.363179046088648
39,98,74.8882,53.86390076,7.3392030057765805
42,98,74.0145,102.39748974999999,10.119164478849031
72,114,90.4377,61.15131871,7.819930863505125
86,136,113.7076,98.58670224,9.929083655604881
61,128,96.3155,146.11175975,12.08766974027666
68,100,83.1279,23.683941590000003,4.86661500326459
38,99,70.8924,113.27402224000001,10.643026930342703
49,108,82.0697,106.48864191000001,10.319333404343519
67,101,82.9008,40.343359359999994,6.351642256928518
56,108,91.9322,52.47160316,7.243728539916443
17,88,41.0007,156.29509951,12.501803850244972
10,145,53.6377,645.23183871,25.40141410847042
53,147,100.8734,202.75037243999998,14.239043944029387
64,107,85.3175,81.31049375,9.01723315380056
81,137,110.9593,105.26244350999998,10.259748705986906
10,122,61.7009,415.55323919,20.38512298687452
13,116,68.6298,348.43015196000005,18.666283828336052
15,118,76.2536,642.32768704,25.3441844816518
19,103,63.2058,296.20244636,17.21053300627264
20,113,82.8953,264.79973791,16.272668432374573
91,153,133.9232,72.13890176,8.493462295200938
35,125,75.7016,388.76415744,19.717103170597856
42,152,118.072,666.6522160000001,25.81960913724296
77,145,122.1303,163.48852190999997,12.7862630158307
42,143,105.4982,522.6673967600001,22.861920233436212
54,130,95.7287,232.37909631,15.243985578253477
101,146,124.804,92.00278399999999,9.591808171559729
22,120,93.0685,466.30280775000006,21.594045654994805
70,144,120.1788,202.19763056,14.219621322665382
62,158,114.9126,592.89696124,24.34947558449668
109,152,132.4547,67.85574791,8.237460039963775
56,135,102.0632,235.95120576,15.3607032963989
82,120,96.8928,58.83990815999999,7.670717577906254
60,119,94.4015,71.06769775000001,8.43016593846171
17,184,87.2511,467.85144879,21.629873989230727
33,142,108.8029,657.40745159,25.639958104294944
60,140,108.4428,128.21352816,11.323141267333902
39,94,78.8886,100.71439004,10.035655934715976
19,143,70.6511,401.42516879000004,20.03559754012842
56,119,92.4257,173.34427951000004,13.166027476425835
42,93,66.3031,151.24783039,12.298285668742615
23,104,75.2543,399.14783151,19.97868442891073
29,143,106.9656,349.73501664,18.70120361474095
89,138,118.5993,94.22413951,9.70691194510386
74,129,101.3114,123.56103004,11.115800917612729
4,77,36.5155,408.83415974999997,20.21964786414442
7,144,80.0008,1032.90739936,32.13887675946376
37,170,132.8873,515.7675987099999,22.710517358924253
39,159,132.1136,399.78549504,19.99463665686376
93,154,125.2049,120.23231599,10.965049748633154
34,112,73.7876,348.70348624,18.67360399708637
12,67,30.9344,104.71129664,10.232853787678195
18,155,89.5407,1137.4783435099998,33.726522849383684
18,180,130.7311,1315.21119279,36.26584057746353
83,180,157.8894,381.86956764,19.541483250766817
43,180,124.1313,1087.72886031,32.980734684206176
28,105,73.858,248.046036,15.74947732466065
21,91,60.0185,266.01135775,16.309854620749995
28,144,103.5569,500.40576239,22.36975105784595
39,157,110.782,859.672076,29.320165006356973
42,180,146.7289,565.1462047900001,23.772803889949543
73,165,123.6993,215.02707950999996,14.663801673167841
37,110,95.1894,83.40092764,9.132410833947409
8,109,62.7867,492.12020311000003,22.18378243469765
13,130,96.769,449.6870390000001,21.205825591096428
27,144,117.3761,664.5952487900001,25.779744932601645
92,143,126.599,65.820799,8.113001848884295
29,130,84.231,588.4652390000001,24.258302475647387
47,129,100.7193,175.28230751,13.239422476452665
65,144,113.2196,349.16117584,18.685854966792395
58,132,91.1261,245.73179879,15.675834867400205
