min,max,mean,variance,std
79,88,83.6,5.679999999999999,2.3832750575625967
73,82,76.86,3.7404,1.9340113753543438
73,81,75.83,3.2610999999999994,1.8058515996615003
73,83,76.95,6.8474999999999975,2.6167728216259043
72,78,74.18,2.2876,1.5124814048443702
74,83,76.88,5.2056000000000004,2.2815784010197855
77,84,80.38,2.3556000000000004,1.5347964034359738
81,85,82.47,1.0491,1.0242558274181308
77,89,82.0,3.04,1.7435595774162693
46,91,84.01,20.689899999999998,4.548615173874351
75,88,82.99,9.7299,3.119278762791168
64,87,78.6,33.38000000000001,5.777542730261716
64,83,72.19,24.493900000000004,4.949131236894007
66,77,71.04,5.378399999999999,2.3191377708105225
68,73,69.6,1.24,1.1135528725660044
68,82,72.98,10.159600000000001,3.187412743903745
66,78,70.14,4.5404,2.130821437849732
65,81,72.54,17.968400000000003,4.238914955504534
69,89,77.7,32.650000000000006,5.7140178508646615
76,90,81.23,16.6771,4.083760521871967
76,92,83.35,19.987500000000004,4.470738194079363
81,92,84.33,4.541099999999999,2.1309856874226067
83,94,87.87,8.4331,2.9039800274795278
84,96,90.19,8.013900000000001,2.830883254392523
88,96,92.36,3.0104,1.7350504315437059
90,94,92.75,0.9475,0.9733961166965892
91,97,94.49,2.2298999999999993,1.493284969454926
91,105,97.43,11.6051,3.4066258966901546
95,107,99.45,6.867499999999999,2.6205915362757315
92,106,97.83,14.981100000000003,3.870542597621166
93,105,99.09,9.401899999999998,3.066251783529852
96,103,99.32,3.3975999999999997,1.8432579851990334
102,106,104.67,1.9210999999999998,1.3860375175297384
95,108,103.85,10.187500000000004,3.191786333700927
95,108,102.0,10.62,3.2588341473600644
99,107,103.62,5.635600000000002,2.3739418695494634
99,107,103.33,4.421099999999999,2.1026411962101377
97,110,105.75,8.2075,2.8648734701553575
94,111,107.09,9.3619,3.0597222096131538
84,108,97.01,37.68990000000001,6.13921004690343
71,97,82.73,40.1771,6.3385408415502065
82,103,89.14,25.32040000000001,5.0319379964383515
66,106,82.5,110.59,10.51617801294748
65,98,86.9,94.45,9.718538984847465
98,109,104.34,8.164399999999999,2.857341421671551
96,110,101.58,14.843599999999999,3.8527392852358955
91,98,95.34,3.1044000000000005,1.7619307591389624
87,102,93.1,18.89,4.346262762420146
87,98,93.54,10.388399999999997,3.223104093882169
88,96,92.49,3.169900000000001,1.780421298457194
88,92,89.38,1.6356,1.2789057822998533
86,92,89.3,2.6499999999999995,1.6278820596099706
80,88,84.48,4.8096,2.193080025899648
79,86,81.46,3.428400000000001,1.8515939079614625
83,89,86.43,2.0650999999999997,1.4370455803487932
74,85,79.12,9.8456,3.13776990870905
74,79,76.06,1.5364000000000004,1.2395160345876937
77,83,78.57,2.0450999999999997,1.4300699283601483
76,83,80.04,3.9584,1.9895728184713422
76,84,80.12,3.5856000000000017,1.8935680605671406
77,83,80.84,2.3343999999999996,1.5278743403827422
79,83,81.14,1.1404,1.0678951259369995
76,78,76.99,0.3699000000000002,0.6081940479813989
74,84,77.5,7.01,2.6476404589747453
24,93,82.81,85.25389999999999,9.233303850735119
69,86,76.82,21.5476,4.641939249925617
66,77,70.27,8.5771,2.928668639501574
63,74,66.01,6.669900000000002,2.5826149538791108
65,84,74.46,33.548399999999994,5.792098065468159
72,90,82.37,23.1131,4.807608553116611
70,91,75.34,24.3644,4.936030794069259
75,95,88.07,25.665100000000002,5.066073430182393
70,83,74.62,13.415599999999994,3.662731221370194
72,86,82.07,8.505099999999997,2.916350459049803
82,91,86.55,7.0474999999999985,2.6547127904916565
78,91,88.24,7.7224,2.7789206537790894
82,100,93.6,13.139999999999997,3.624913792078371
90,98,94.6,3.1400000000000006,1.7720045146669352
94,99,96.56,2.0063999999999997,1.4164744967700618
92,100,96.52,4.2496,2.0614557962760203
94,102,97.91,3.5218999999999996,1.8766725873204413
91,98,94.72,2.9015999999999997,1.7034083479894067
93,99,95.62,1.8156,1.3474420210161178
95,104,99.03,2.7091000000000007,1.6459343850834396
97,108,101.83,8.9411,2.990167219404293
97,110,103.13,12.573100000000002,3.5458567370947183
97,110,103.78,10.951600000000001,3.3093201718782064
97,115,102.6,23.14,4.810405388322278
101,117,108.84,18.454399999999996,4.295858470666834
105,117,109.08,9.593599999999999,3.09735370921695
99,114,107.72,11.3016,3.3617852400175714
97,115,105.0,25.6,5.059644256269407
96,117,109.62,32.27560000000001,5.681161853001551
105,117,112.08,9.3336,3.055094106570205
109,116,112.14,2.2004,1.4833745312630928
94,117,107.74,34.372400000000006,5.86279796684143
89,111,102.46,36.468399999999995,6.038907185907066
82,101,91.3,31.23,5.588380803059147
67,95,81.79,45.8059,6.768005614654881
66,97,78.67,40.90109999999999,6.395396782061297
81,111,95.71,45.325900000000004,6.732451262356082
95,110,99.04,6.638399999999998,2.576509266430066
92,109,101.46,21.8884,4.678504034411
93,107,99.34,10.484399999999999,3.2379623222020357
93,99,95.49,1.8898999999999992,1.3747363383572864
92,101,95.36,6.8304,2.6135033958271414
91,96,91.6,0.74,0.8602325267042626
88,100,92.97,6.4291,2.5355669977344317
82,96,89.5,9.29,3.047950130825634
80,91,85.11,5.5179,2.349021072702414
82,87,84.29,1.4459,1.2024558203942464
77,85,83.03,3.029100000000001,1.7404309811078407
75,85,81.56,5.286399999999998,2.2992172581119856
78,87,83.23,4.657099999999999,2.1580315104279637
80,86,84.09,1.9218999999999995,1.3863260799682013
82,87,84.47,1.2490999999999999,1.117631424039249
77,84,82.11,2.0379,1.4275503493747603
73,83,79.36,7.310399999999999,2.70377513857939
71,78,74.87,2.8531000000000013,1.6891121928397774
69,77,73.19,4.593899999999999,2.1433385173602417
69,83,74.13,7.673099999999997,2.7700361008477845
4,92,74.9,161.50999999999993,12.708658465786227
67,85,72.59,14.461900000000005,3.8028804872096633
68,73,69.68,1.0976,1.0476640682967036
65,77,69.21,10.1259,3.182121933553144
65,75,70.46,7.948400000000001,2.819290690936286
72,87,77.4,18.619999999999997,4.315089802078283
85,92,89.38,2.7756000000000016,1.666013205229779
80,94,87.91,14.301900000000003,3.7817852926891558
82,94,89.78,7.5516000000000005,2.7480174671933946
72,92,80.23,28.897100000000002,5.375602291836702
82,93,89.12,8.2256,2.868030683238936
84,91,87.99,2.4099,1.5523852614605693
88,93,90.81,1.7139000000000002,1.3091600360536524
89,100,92.99,6.969900000000001,2.64005681757041
93,96,94.96,0.4984000000000002,0.7059745037889118
92,97,94.03,2.2291000000000007,1.493017079607598
93,103,96.55,10.507499999999999,3.241527417746146
96,102,98.5,2.29,1.5132745950421556
95,106,100.47,8.209100000000001,2.865152700991694
95,101,96.98,2.5395999999999996,1.593612248948909
95,112,102.38,17.775599999999994,4.216111952972785
98,110,102.66,11.2844,3.3592261013513216
99,115,108.91,15.521900000000006,3.939784258052718
107,117,113.63,7.493099999999997,2.7373527357649756
108,118,115.24,5.0624,2.2499777776680374
112,120,115.98,6.199599999999999,2.489899596369299
108,121,114.2,8.500000000000005,2.9154759474226513
110,121,115.98,9.679599999999999,3.1112055541220673
110,120,116.49,6.109900000000002,2.471821190944038
111,119,117.25,2.1275,1.4585952145814822
113,121,117.53,3.3891000000000004,1.8409508412774092
113,125,118.42,8.0236,2.8325959824867364
111,124,116.21,8.845900000000002,2.9742057763376093
108,115,112.23,2.077099999999999,1.441214765397579
96,112,104.96,20.278399999999998,4.503154449938398
81,106,96.5,20.63,4.5420259796703055
74,100,86.58,56.683600000000006,7.528851173983983
83,93,88.0,5.22,2.2847319317591723
80,105,94.2,32.67999999999999,5.71664237118258
93,108,101.87,10.033099999999997,3.167506906069819
92,100,96.88,3.9256000000000015,1.9813126961688812
94,104,99.0,4.54,2.130727575266252
95,101,98.55,1.1275,1.061838029079765
91,101,96.08,5.3536,2.3137847782367316
96,102,98.63,2.7531000000000017,1.6592468170829804
91,100,97.06,8.536400000000004,2.9217118269945797
86,96,91.97,7.129099999999999,2.6700374529208384
83,90,86.62,2.1756,1.4749915253993835
84,90,86.19,1.7939000000000005,1.3393655214316966
84,87,85.44,0.3864,0.6216108107168021
84,88,86.42,0.8035999999999998,0.8964373932405987
84,87,85.64,0.7704000000000001,0.8777243302996677
82,86,83.72,0.7216,0.8494704232638121
75,83,79.77,6.117100000000001,2.4732771781585665
67,78,74.27,8.1171,2.84905247406923
65,72,69.0,2.04,1.42828568570857
67,75,69.84,5.0744,2.252642892249013
70,76,72.99,1.9499000000000002,1.3963881981741324
67,85,71.9,6.0299999999999985,2.455605831561735
58,75,66.97,10.549100000000001,3.2479378072863403
66,74,68.81,2.793899999999999,1.6714963356226658
67,76,70.69,4.8538999999999985,2.2031568260112575
75,86,81.34,9.264399999999998,3.0437476899375215
75,84,80.52,4.589599999999999,2.1423351745233514
72,89,79.51,18.0899,4.253222307850837
85,91,87.92,3.0136000000000003,1.7359723500102184
82,90,84.27,1.6770999999999998,1.2950289572052047
81,90,83.49,3.289900000000001,1.8138081486199142
81,91,86.11,4.577899999999999,2.139602766870523
87,92,89.25,1.5275,1.2359207094308275
86,89,87.3,0.83,0.9110433579144299
87,91,88.8,0.78,0.8831760866327847
89,95,91.86,2.8204000000000002,1.6794046564184584
93,97,95.41,0.9819,0.9909086738948246
93,95,93.75,0.3475,0.5894913061275798
93,107,98.47,19.469100000000005,4.4123803099914225
99,106,101.12,2.9256000000000015,1.7104385402580244
98,110,104.86,9.2204,3.0365111559156177
98,104,100.85,2.9674999999999985,1.7226433176952212
100,110,105.4,5.0200000000000005,2.2405356502408083
103,116,109.28,12.0216,3.467217904891471
108,116,112.08,2.673599999999999,1.6351146748775753
115,124,119.09,5.7418999999999984,2.396226199673144
111,123,115.51,5.269900000000002,2.295626276204383
110,123,116.08,13.453600000000002,3.667914939035528
115,123,119.98,3.839599999999999,1.9594897294959213
116,128,120.72,7.921600000000001,2.8145337091603646
117,131,122.78,10.691600000000001,3.2698012171996025
113,123,117.96,7.918399999999999,2.813965173913849
114,142,123.39,66.97789999999999,8.184002688171601
120,133,124.56,9.386399999999998,3.0637232250972017
114,125,121.21,7.865900000000002,2.804621186541955
112,119,114.84,3.5943999999999994,1.8958902921846505
110,115,113.36,1.1704,1.0818502669038816
102,114,110.03,11.0691,3.3270256987285207
88,111,102.28,20.9816,4.580567650411901
74,96,85.52,35.6496,5.970728598755766
71,97,80.7,45.94999999999999,6.77864293203293
83,103,94.04,32.07840000000001,5.663779656731007
96,105,100.09,4.4419,2.1075815523960157
97,106,101.04,3.858400000000001,1.9642810389554752
93,103,96.87,4.293100000000002,2.0719797296305775
89,97,92.8,4.14,2.0346989949375804
90,99,93.5,4.53,2.1283796653792764
91,101,96.35,6.847499999999999,2.6167728216259047
89,96,91.97,4.5691000000000015,2.1375453211569577
87,92,89.61,2.2779,1.509271347372632
85,91,87.58,3.803599999999999,1.9502820308868147
86,90,87.63,1.1531,1.0738249391777042
83,89,86.58,1.5635999999999997,1.2504399225872467
84,87,85.72,0.3216000000000001,0.5670978751503131
83,86,84.81,0.7539000000000002,0.8682741502543999
71,84,80.75,6.1275,2.4753787588973126
64,78,69.36,12.2704,3.502913073429028
64,77,70.79,14.305900000000001,3.782314106469742
69,84,76.94,19.716400000000004,4.440315304119743
71,85,78.22,11.491599999999998,3.3899262528851564
70,77,73.74,3.8924000000000003,1.972916622668074
67,80,72.24,6.342399999999999,2.518412198191551
57,78,67.06,33.7764,5.811746725382998
68,77,74.14,3.3204,1.8221964767828962
69,84,74.27,16.857100000000003,4.105739884600582
67,86,79.24,24.582400000000003,4.958064138350774
79,84,82.33,2.1010999999999997,1.4495171609884443
78,88,82.44,5.2264,2.2861321046693694
80,91,87.45,6.367499999999999,2.523390576189108
86,93,89.19,4.133899999999998,2.033199449144131
83,87,84.77,1.1571000000000002,1.07568582773968
81,87,84.45,3.507499999999999,1.872832080032804
82,88,85.58,2.6836,1.6381697103780182
86,91,88.33,1.5611,1.2494398745037714
88,92,88.94,1.2764000000000002,1.1297787393998882
89,96,92.14,2.620400000000001,1.6187649613208215
89,96,92.54,2.5683999999999996,1.6026228502052502
92,98,94.86,2.940400000000001,1.7147594583497712
93,98,94.95,1.5474999999999997,1.2439855304624727
96,108,102.83,14.401099999999996,3.7948781271603433
97,107,101.05,5.347499999999999,2.3124662159694354
99,109,105.09,7.521899999999996,2.742608247635815
100,109,104.18,3.8676,1.9666214684071768
100,119,108.54,15.048399999999999,3.8792267270681666
109,122,117.64,7.190399999999999,2.681492121935099
106,115,110.84,4.3744,2.091506633984219
106,125,117.06,29.516399999999997,5.432899778203165
116,123,120.51,3.0299,1.7406607940664374
116,121,119.4,1.2799999999999998,1.131370849898476
115,122,118.41,3.281899999999999,1.811601501434573
121,132,126.4,6.199999999999999,2.4899799195977463
129,140,134.28,9.961600000000002,3.1562002471326185
118,140,132.58,33.963600000000014,5.827829784748351
119,144,137.55,20.8475,4.565906262725944
120,134,124.69,8.993900000000004,2.998983161006411
117,125,121.58,5.4036,2.324564475337262
112,119,115.57,3.825100000000001,1.9557862868933305
111,120,115.81,4.413899999999998,2.100928366222894
111,116,113.82,1.2076,1.0989085494252924
103,112,108.29,5.3659,2.316441236034275
72,103,88.79,80.3059,8.961355924189151
72,91,78.84,27.014400000000006,5.197537878649852
77,98,85.85,22.5275,4.746314359584709
83,101,94.01,26.649900000000006,5.162354114161484
