min,max,mean,variance,std
45,160,100.4247,348.58612991,18.670461427345604
30,77,47.848,98.937896,9.946753038052167
37,122,78.1801,227.23786399,15.074410900264063
38,203,135.6215,1436.59783775,37.902477989572134
13,191,129.249,1300.598599,36.063812873849045
35,188,136.5428,549.74776816,23.446700581531722
34,155,112.7275,433.82664375,20.82850555728855
29,89,39.0618,31.77478076,5.636912342763545
31,90,47.3776,183.46761824,13.545021898837964
31,186,94.5293,1330.1045415099998,36.47059831576663
48,171,110.4711,397.37516479000004,19.93427111258398
56,157,123.6079,206.79695759,14.380436627237714
42,136,96.4249,256.32715999000004,16.010220485364968
27,45,33.5308,5.090651359999999,2.256247185039795
24,64,35.0921,29.429817590000003,5.4249255838214046
9,143,76.3505,1059.5098497499998,32.55011289918976
56,144,110.8833,198.25208111,14.080201742517755
34,134,92.4973,371.7245927100001,19.28016059865685
20,102,55.64,443.4784,21.058926848251314
37,127,92.9994,404.55599964,20.113577494816777
45,130,86.0758,240.09905436,15.495130020751681
6,78,16.2186,155.29261404000002,12.4616457195669
10,88,33.5272,230.65146015999997,15.187213706272786
22,148,84.6995,529.67659975,23.014703990058184
27,140,64.0466,382.31342844,19.552836838678935
33,135,89.3281,342.87345039,18.516842343931106
9,136,52.7837,733.03611431,27.074639689384604
23,139,91.4764,581.43744304,24.113013976689018
56,194,138.2091,673.90097719,25.959602793378792
40,171,110.7692,758.71773136,27.54483130026394
52,155,104.324,429.695424,20.72909607291162
84,164,130.5217,161.47352911000002,12.707223501221659
31,168,90.4794,700.87277564,26.474001881846274
61,163,124.7287,438.63009630999994,20.943497709551764
101,194,157.7217,287.58384911,16.958297352918425
59,172,110.3416,488.07630944,22.09244914987924
56,173,122.2958,600.2065023600001,24.49911227697853
96,180,144.2381,196.68440839,14.02442185581994
12,139,49.2745,731.11014975,27.039048610296923
22,143,74.1118,678.57090076,26.04939348161488
36,164,98.5391,745.09967119,27.296513901778738
42,135,72.7961,206.75372478999998,14.378933367604148
36,175,105.8806,584.27214364,24.171721983342437
86,166,134.1144,124.42031263999999,11.154385354648637
4,55,16.7173,80.73298071,8.985153349275683
9,60,24.3356,76.02077264,8.718989198295867
13,100,35.638,149.657356,12.233452333662807
17,89,46.447,184.168191,13.57085815267406
44,136,98.4294,297.82421564000003,17.25758429328972
5,29,12.7925,12.11864375,3.481184245339508
11,44,24.2534,20.824188439999997,4.563352763046048
18,115,62.8934,698.30183644,26.42540134870235
44,101,70.3605,114.25433975,10.688982166230796
70,113,93.1812,68.83096656,8.296443006493806
74,124,101.6736,111.03926304000001,10.537516929523768
27,107,67.24,418.167,20.44913201091919
25,84,53.6062,271.98952155999996,16.492104825036733
59,133,92.4364,171.92815504,13.112137699093921
82,163,121.7028,156.40447215999998,12.506177360008932
108,156,131.3949,110.81975399000002,10.527096180333873
66,142,111.6662,181.70577755999997,13.479828543419979
50,107,77.7174,97.35013724,9.866617314966664
14,79,55.2411,132.58877079,11.51471974430989
38,139,90.0993,431.47723951,20.77203022118926
65,164,129.6768,273.32374175999996,16.532505610463286
98,196,146.6619,313.17238839,17.696677326266645
67,172,112.7936,221.66659903999997,14.888472018310004
73,118,94.9405,76.87835975,8.768030551383816
43,92,70.8951,81.84649599000001,9.046905326684922
68,126,98.7346,84.57256283999997,9.196334206628203
101,149,124.8725,85.27964374999999,9.234697815846493
107,171,142.3682,94.49962876,9.721091953067823
92,174,117.5458,115.72050236,10.757346436738011
79,116,94.2535,63.08443774999999,7.942571230401399
40,91,73.6989,46.257638789999994,6.8012968461904375
67,110,85.8206,60.556815639999996,7.7818259836621895
86,149,107.7975,143.81049375,11.992101306693502
106,154,131.5202,122.99579196000002,11.090346791692316
80,142,112.575,134.20837500000002,11.584833835666354
69,107,87.8759,53.14809919,7.290274287706876
58,108,84.8881,116.46077839000002,10.791699513515006
68,127,98.6187,137.22311030999998,11.714226833641218
44,115,91.2167,138.27034111,11.758840976473829
5,43,17.1624,71.05202624,8.429236397207045
8,26,13.9676,11.88215024,3.4470494977589166
8,28,15.6786,14.499502040000001,3.807821167019271
8,66,28.5284,163.34719343999998,12.780735246455894
6,38,13.7968,33.035509760000004,5.747652543430231
10,38,20.5157,22.65995351,4.760247211017512
6,83,18.2589,65.89447079000001,8.117540932449925
11,68,45.6884,133.11950544,11.537742649236028
3,53,37.4276,119.88615824,10.949253775486255
14,53,29.0017,67.90109711,8.240212200544352
6,103,30.1146,505.0392668400001,22.473078712984567
6,83,43.5593,392.01408351,19.799345532365457
16,128,58.707,461.09635099999997,21.47315419308491
7,73,55.8177,186.04006671000002,13.639650534746117
16,150,50.7516,289.39289744,17.011551882177006
5,160,80.0279,2594.80312159,50.93921006052214
6,158,105.2665,477.46627774999996,21.851001756212458
5,98,59.5843,407.33429351,20.18252445830303
61,139,119.2949,88.04933399000001,9.38346066171751
25,174,124.5187,1002.5216503099998,31.662622290486297
30,191,150.3884,749.27754544,27.372934541988734
104,171,137.4205,107.85207974999999,10.385185590541942
16,149,106.9543,490.22201151,22.140957782128577
11,118,69.3369,617.45779839,24.848698122638137
87,136,110.3041,84.57762318999998,9.196609331161131
96,166,122.6193,154.22316751000002,12.418662066019834
78,173,123.3153,463.52288591000007,21.529581647352092
11,145,84.9732,832.12928176,28.84665113596377
8,143,84.7318,1150.08846876,33.91295429124393
31,117,73.7219,549.85076039,23.448896784070673
28,103,56.7525,389.14104375,19.72665820026291
12,106,54.9899,480.51459798999997,21.92064319289012
63,93,75.2547,33.66902790999999,5.80250186643658
66,105,81.225,53.433175,7.309799928862622
62,106,81.4135,58.19791775,7.628755976566559
55,106,78.6213,101.43388630999999,10.071439137978246
67,128,97.2613,82.75182231000002,9.096802861994979
71,125,99.7327,86.24285071,9.286702897691947
85,132,106.453,99.955991,9.997799307847702
82,134,107.4984,130.08859744000003,11.40563884401045
67,120,96.2938,75.59228156,8.694382183916233
76,130,111.6118,79.96810076,8.942488510476265
91,134,115.8848,58.90392895999999,7.674889507999446
109,154,133.6854,86.68402684,9.310425706701064
113,155,140.0773,53.83852471,7.3374740006353685
112,161,137.0508,65.66121936000002,8.103161072075515
68,140,110.0087,180.99462431,13.453424259644828
23,125,92.0564,392.81521904,19.819566570437406
21,129,94.1278,190.43046716,13.799654602923944
110,152,130.9179,36.825359590000005,6.068390197572994
112,153,132.5776,60.42417824,7.773299057671717
97,147,124.5214,93.53334204000002,9.671263725077505
69,135,96.0749,208.75208999,14.448255603705245
22,93,63.9006,84.02051964,9.166270759692843
11,96,46.7373,115.99788871,10.770231599645385
86,134,112.305,67.134375,8.193556919921898
79,136,113.9029,69.21447159,8.31952351940903
92,131,111.2878,42.35937116,6.5084077284693835
65,112,89.3528,93.99313216000002,9.695005526558509
52,93,69.5942,46.422926360000005,6.813437191315408
73,118,97.3372,72.74149616,8.528862536118167
81,116,97.2334,47.11312444,6.863900089599207
68,109,89.3021,34.01663559000001,5.832378210472981
31,103,75.47,245.2891,15.661708080538341
28,119,83.1809,230.64017519,15.186842173078642
23,132,103.7006,267.70335964000003,16.361642938287098
35,118,95.6918,173.95061276,13.189033806917019
41,107,82.7511,108.07094879,10.395717810233212
65,129,99.7425,116.60759375,10.798499606426812
72,138,111.0858,148.12963836,12.170851998114182
44,143,103.173,312.397871,17.674780649275398
37,118,91.4136,241.09913504,15.527367292622404
35,100,75.2631,110.33827839,10.504202891700064
38,87,69.7635,105.23776775,10.258546083631929
29,146,123.9097,182.59154590999998,13.5126439274481
89,153,135.5603,77.43976391,8.79998658578523
29,168,129.4501,377.57130999,19.431194250225587
29,163,90.9125,508.70824375,22.55456148432064
34,87,66.7797,145.89456791,12.078682374746014
32,128,70.7774,151.01484924000002,12.288809919597586
82,143,121.7919,83.36599438999998,9.13049803625191
59,147,123.5526,115.76723324,10.759518262450229
59,164,117.0042,316.86918236,17.800819710339184
44,149,95.29,222.7181,14.923742828124585
44,96,74.2107,62.72330551,7.919804638373348
26,96,77.6612,139.74541456,11.8213964724985
28,134,99.9301,312.43621399000006,17.675865296782504
20,140,110.1444,152.81834864000004,12.361971875069123
35,149,113.3316,443.75244144,21.06543238198542
43,129,98.797,151.04619100000002,12.290085068867507
35,100,84.542,93.33243599999999,9.66087138926919
28,132,86.5559,318.94127518999994,17.858927044758314
42,135,106.5362,241.70608955999998,15.546899676784435
27,123,80.6252,432.2269249600001,20.79006794024493
79,133,109.0244,97.60860464,9.879706708197364
96,159,131.5067,157.02115511,12.530808238497627
84,150,120.3116,169.80650544,13.030982520132547
0,124,97.7363,104.73296230999999,10.233912365757291
39,118,81.1057,165.16892751000003,12.851806390931978
32,141,95.3256,519.69498464,22.79681961677988
68,166,131.2791,411.7092031900001,20.29061860047643
49,162,131.1278,173.05066716,13.15487237338318
92,138,115.9733,81.47058711,9.026105866319096
14,220,75.483,659.107511,25.67308923756547
22,206,94.5137,737.51241231,27.157179756189706
86,173,138.8035,291.63748775,17.077396984025405
83,168,140.0957,268.94574151,16.399565284177505
54,142,112.2131,419.16168839,20.473438606887704
41,111,78.2633,245.19097311,15.658575066397326
21,229,73.4363,1043.46434231,32.30269868463005
14,209,85.6395,525.14193975,22.915975644733088
57,161,115.4966,281.35458844,16.773627766228746
39,156,123.188,322.72725599999995,17.964611212046865
79,127,105.9891,76.61138119,8.752792765169298
0,101,42.7875,203.18954375,14.254456978433097
22,121,71.319,445.48323899999997,21.10647386467005
72,140,105.8889,248.83615679000002,15.774541412985673
30,126,71.9521,305.93660559,17.491043582073655
31,115,89.8945,181.58236975000003,13.475250266692639
42,136,88.4055,102.09406975,10.104161011682267
